Tipo de alojamiento	Total Nacional	Comunidades y Ciudades Autónomas	Residencia: Nivel 1	Residencia: Nivel 2	Viajeros y pernoctaciones	Periodo	Total
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M06	32.303
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M05	28.271
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M04	29.729
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M03	11.883
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M02	8.509
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2019M01	8.580
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M12	14.011
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M11	10.877
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M10	20.891
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M09	40.409
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M08	108.847
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M07	82.436
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M06	26.869
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M05	16.588
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M04	17.087
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M03	16.461
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M02	9.528
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2018M01	9.025
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M12	14.742
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M11	11.567
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M10	22.125
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M09	41.128
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M08	104.466
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M07	83.872
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M06	29.533
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M05	17.843
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M04	27.725
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M03	12.809
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M02	13.087
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2017M01	10.150
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M12	14.158
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M11	12.127
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M10	20.326
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M09	34.481
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M08	100.947
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M07	77.763
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M06	27.620
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M05	16.596
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M04	14.320
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M03	24.385
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M02	13.012
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2016M01	11.227
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M12	10.787
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M11	9.137
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M10	12.082
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M09	25.238
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M08	84.965
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M07	64.888
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M06	20.372
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M05	11.629
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M04	13.698
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M03	9.220
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M02	9.961
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2015M01	7.639
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M12	9.013
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M11	7.633
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M10	8.099
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M09	21.821
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M08	79.467
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M07	52.542
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M06	16.164
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M05	10.134
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M04	12.498
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M03	7.720
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M02	6.445
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2014M01	5.920
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M12	9.980
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M11	7.392
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M10	9.800
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M09	21.728
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M08	65.947
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M07	41.316
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M06	15.829
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M05	9.324
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M04	8.006
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M03	8.474
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M02	5.605
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2013M01	4.915
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M12	7.399
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M11	7.445
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M10	8.535
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M09	23.863
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M08	63.512
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M07	40.420
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M06	14.813
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M05	9.989
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M04	16.295
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M03	7.956
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M02	4.401
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2012M01	4.407
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M12	6.747
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M11	5.428
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M10	7.508
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M09	18.183
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M08	57.889
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M07	46.299
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M06	14.614
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M05	9.304
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M04	11.984
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M03	6.980
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M02	5.120
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2011M01	5.138
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M12	7.545
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M11	4.834
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M10	8.818
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M09	20.010
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M08	58.858
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M07	41.714
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M06	12.372
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M05	7.425
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M04	9.434
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M03	5.752
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M02	4.204
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2010M01	4.554
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M12	7.474
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M11	4.277
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M10	9.116
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M09	16.894
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M08	57.080
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M07	36.946
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M06	12.064
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M05	8.413
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M04	11.196
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	12 Galicia	Total 	Residentes en España	Pernoctaciones	2009M03	5.954
